product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,دي في دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,بانوراما,عدد المقاعد,وارد,دخول بدون مفتاح,نوع الوقود,كاميرا امامية,الطلاء الأصلي,المالك الأول,قياس الجنط ( الرنج ),تدفئة في المقاعد,تبريد في المقاعد,تدليك في المقاعد
https://qatarsale.com/ar/product/chevrolet_silverado_trail_boss_2021_dark_blue_automatic_pick_up-484313," شفروليه  سلفرادو  تريل بووز  2021  اوتوماتيك  58,000 كم  8 سلندر  دفع رباعي  بيكب  أزرق غامق ","105,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/my_car_145,,0,0, وارد الدوحه + بدون صبغ او حوادث ,"['+974 70006090', '+974 66626066']",[],"['https://media-blob.qatarsale.com/484313-productimages/484313_1_20251229093221630965.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_0_20251229093221628681.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_2_20251229093221631329.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_3_20251229093221631649.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_4_20251229093221632003.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_5_20251229093221632327.webp', 'https://media-blob.qatarsale.com/484313-productimages/484313_6_20251229093221632613.webp']",7,"{'المصنع': 'شفروليه', 'الصنف': 'سلفرادو', 'الموديل': 'تريل بووز', 'قاطع': '58,000', 'اللون': 'أزرق غامق', 'اللون الداخلي': 'بيج', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2021', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/484313_1_20251229093221630965.webp', 'images/484313_0_20251229093221628681.webp', 'images/484313_2_20251229093221631329.webp', 'images/484313_3_20251229093221631649.webp', 'images/484313_4_20251229093221632003.webp', 'images/484313_5_20251229093221632327.webp', 'images/484313_6_20251229093221632613.webp']",شفروليه,سلفرادو,تريل بووز,"58,000",أزرق غامق,بيج,بيكب,اوتوماتيك,دفع رباعي,جلد,2021,8,نعم,نعم,,نعم,نعم,كلا,كلا,نعم,,,الدوحة,نعم,بنزين,,نعم,نعم,,,,
https://qatarsale.com/ar/product/porsche_911_turbo_2008_yellow_automatic_convertible-429276," بورش  911  توربو  2008  اوتوماتيك  62,000 كم  6 سلندر  دفع خلفي  كشف  أصفر ","299,000",$,,,,,https://qatarsale.com/ar/showroom/exotic_cars_mawater_city,,0,0,,['+974 66656108'],[],"['https://media-blob.qatarsale.com/429276-productimages/429276_0_20251013081543427973.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_1_20251013081543429591.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_2_20251013081543430311.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_3_20251013081543431071.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_4_20251013081543431796.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_5_20251013081543432452.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_6_20251013081543433113.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_7_20251013081543433797.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_8_20251013081543434386.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_9_20251013081543434933.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_10_20251013081543435568.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_11_20251013081543436327.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_12_20251013081543437060.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_13_20251013081543437668.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_14_20251013081543438367.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_15_20251013081543438947.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_16_20251013081543439593.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_17_20251013081543440236.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_18_20251013081543440840.webp', 'https://media-blob.qatarsale.com/429276-productimages/429276_19_20251013081543441433.webp']",20,"{'المصنع': 'بورش', 'الصنف': '911', 'الموديل': 'توربو', 'قاطع': '62,000', 'اللون': 'أصفر', 'اللون الداخلي': 'بني', 'النوع': 'كشف', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2008', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/429276_0_20251013081543427973.webp', 'images/429276_1_20251013081543429591.webp', 'images/429276_2_20251013081543430311.webp', 'images/429276_3_20251013081543431071.webp', 'images/429276_4_20251013081543431796.webp', 'images/429276_5_20251013081543432452.webp', 'images/429276_6_20251013081543433113.webp', 'images/429276_7_20251013081543433797.webp', 'images/429276_8_20251013081543434386.webp', 'images/429276_9_20251013081543434933.webp', 'images/429276_10_20251013081543435568.webp', 'images/429276_11_20251013081543436327.webp', 'images/429276_12_20251013081543437060.webp', 'images/429276_13_20251013081543437668.webp', 'images/429276_14_20251013081543438367.webp', 'images/429276_15_20251013081543438947.webp', 'images/429276_16_20251013081543439593.webp', 'images/429276_17_20251013081543440236.webp', 'images/429276_18_20251013081543440840.webp', 'images/429276_19_20251013081543441433.webp']",بورش,911,توربو,"62,000",أصفر,بني,كشف,اوتوماتيك,دفع خلفي,جلد,2008,6,نعم,,,نعم,نعم,نعم,كلا,نعم,,,,,بنزين,,,,,,,
https://qatarsale.com/ar/product/bmw_x_series_x5_2023_black_automatic_suv-601658," بي ام دبليو  الفئة - اكس  اكس 5  2023  اوتوماتيك  39,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان ","149,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/show_car_mawater_city_192,,0,0,,['+974  30339393'],[],"['https://media-blob.qatarsale.com/601658-productimages/601658_0_20260604095616178067.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_1_20260604095616178586.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_2_20260604095616178895.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_3_20260604095616179342.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_4_20260604095616179656.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_5_20260604095616180005.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_6_20260604095616180365.webp', 'https://media-blob.qatarsale.com/601658-productimages/601658_7_20260604095616180675.webp']",8,"{'المصنع': 'بي ام دبليو', 'الصنف': 'الفئة - اكس', 'الموديل': 'اكس 5', 'قاطع': '39,000', 'اللون': 'أسود', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'نوع الوقود': 'بنزين'}","['images/601658_0_20260604095616178067.webp', 'images/601658_1_20260604095616178586.webp', 'images/601658_2_20260604095616178895.webp', 'images/601658_3_20260604095616179342.webp', 'images/601658_4_20260604095616179656.webp', 'images/601658_5_20260604095616180005.webp', 'images/601658_6_20260604095616180365.webp', 'images/601658_7_20260604095616180675.webp']",بي ام دبليو,الفئة - اكس,اكس 5,"39,000",أسود,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2023,6,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,,,الدوحة,,بنزين,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_twin_turbo_2026_white_automatic_suv-566777," تويوتا  لاند كروزر  جي اكس ار توين توربو  2026  اوتوماتيك  31,000 كم  6 سلندر  دفع رباعي  اس يو في  أبيض  تحت الضمان ","269,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_hadiqa_car_showroom,,0,0,,"['+974 77111870', '+974 77111872']",[],"['https://media-blob.qatarsale.com/566777-productimages/566777_0_20260521091538295134.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_1_20260521091538295888.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_2_20260521091538296409.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_3_20260521091538296840.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_4_20260521091538297169.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_5_20260521091538297623.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_6_20260521091538297964.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_7_20260521091538298458.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_8_20260521091538298794.webp', 'https://media-blob.qatarsale.com/566777-productimages/566777_9_20260521091538299204.webp']",10,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار توين توربو', 'قاطع': '31,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2026', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/566777_0_20260521091538295134.webp', 'images/566777_1_20260521091538295888.webp', 'images/566777_2_20260521091538296409.webp', 'images/566777_3_20260521091538296840.webp', 'images/566777_4_20260521091538297169.webp', 'images/566777_5_20260521091538297623.webp', 'images/566777_6_20260521091538297964.webp', 'images/566777_7_20260521091538298458.webp', 'images/566777_8_20260521091538298794.webp', 'images/566777_9_20260521091538299204.webp']",تويوتا,لاند كروزر,جي اكس ار توين توربو,"31,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2026,6,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,,,,,بنزين,,,,,,,
https://qatarsale.com/ar/product/audi_q8_s_line_2020_white_automatic_suv-512918," اودي  كيو 8  اس لاين  2020  اوتوماتيك  100,000 كم  6 سلندر  دفع كلي مستمر  اس يو في  أبيض ","120,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/show_car_mawater_city_192,,0,0,,['+974  30339393'],[],"['https://media-blob.qatarsale.com/512918-productimages/512918_0_20260216090515806474.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_1_20260216090515809587.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_2_20260216090515809901.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_3_20260216090515810179.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_4_20260216090515810425.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_5_20260216090515810646.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_6_20260216090515810831.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_7_20260216090515811173.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_8_20260216090515811488.webp', 'https://media-blob.qatarsale.com/512918-productimages/512918_9_20260216090515811746.webp']",10,"{'المصنع': 'اودي', 'الصنف': 'كيو 8', 'الموديل': 'اس لاين', 'قاطع': '100,000', 'اللون': 'أبيض', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/512918_0_20260216090515806474.webp', 'images/512918_1_20260216090515809587.webp', 'images/512918_2_20260216090515809901.webp', 'images/512918_3_20260216090515810179.webp', 'images/512918_4_20260216090515810425.webp', 'images/512918_5_20260216090515810646.webp', 'images/512918_6_20260216090515810831.webp', 'images/512918_7_20260216090515811173.webp', 'images/512918_8_20260216090515811488.webp', 'images/512918_9_20260216090515811746.webp']",اودي,كيو 8,اس لاين,"100,000",أبيض,برتقالي,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2020,6,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,,,,,بنزين,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_eqe_350_2023_gray_nardo_automatic_sedan-391015," مرسيدس - بنز  اي كيو اي  350+  2023  اوتوماتيك  16,000 كم  0 سلندر  دفع خلفي  سيدان  رمادي ناردو  تحت الضمان ","169,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/my_car_145,,0,0, وارد الدوحه + بدون صبغ او حوادث + ضمان حتى ٢٠٢٧ ,"['+974 70006090', '+974 66626066']",[],"['https://media-blob.qatarsale.com/391015-productimages/391015_0_20250707100016225555.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_1_20250707100016225794.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_2_20250707100016225878.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_3_20250707100016225951.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_4_20250707100016226007.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_5_20250707100016226061.webp', 'https://media-blob.qatarsale.com/391015-productimages/391015_6_20250707100016226115.webp']",7,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'اي كيو اي', 'الموديل': '350+', 'قاطع': '16,000', 'اللون': 'رمادي ناردو', 'اللون الداخلي': 'رصاصي', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'شامواه \\ جلد', 'السنة': '2023', 'سلندر': '0', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'كهربائية'}","['images/391015_0_20250707100016225555.webp', 'images/391015_1_20250707100016225794.webp', 'images/391015_2_20250707100016225878.webp', 'images/391015_3_20250707100016225951.webp', 'images/391015_4_20250707100016226007.webp', 'images/391015_5_20250707100016226061.webp', 'images/391015_6_20250707100016226115.webp']",مرسيدس - بنز,اي كيو اي,350+,"16,000",رمادي ناردو,رصاصي,سيدان,اوتوماتيك,دفع خلفي,شامواه \ جلد,2023,0,نعم,نعم,,نعم,نعم,كلا,نعم,نعم,نعم,,الدوحة,نعم,كهربائية,نعم,نعم,نعم,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_vxr_2021_black_automatic_suv-574028," تويوتا  لاند كروزر  في اكس ار  2021  اوتوماتيك  160,000 كم  8 سلندر  دفع رباعي  اس يو في  أسود ","189,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_hadiqa_car_showroom,,0,0,,"['+974 77111870', '+974 77111872']",[],"['https://media-blob.qatarsale.com/574028-productimages/574028_0_20260525091945947267.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_1_20260525091945947996.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_2_20260525091945948385.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_3_20260525091945948820.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_4_20260525091945949193.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_5_20260525091945949504.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_6_20260525091945949845.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_7_20260525091945950149.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_8_20260525091945950388.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_9_20260525091945950685.webp', 'https://media-blob.qatarsale.com/574028-productimages/574028_10_20260525091945950982.webp']",11,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'في اكس ار', 'قاطع': '160,000', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2021', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/574028_0_20260525091945947267.webp', 'images/574028_1_20260525091945947996.webp', 'images/574028_2_20260525091945948385.webp', 'images/574028_3_20260525091945948820.webp', 'images/574028_4_20260525091945949193.webp', 'images/574028_5_20260525091945949504.webp', 'images/574028_6_20260525091945949845.webp', 'images/574028_7_20260525091945950149.webp', 'images/574028_8_20260525091945950388.webp', 'images/574028_9_20260525091945950685.webp', 'images/574028_10_20260525091945950982.webp']",تويوتا,لاند كروزر,في اكس ار,"160,000",أسود,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2021,8,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,,,,,بنزين,,,,,,,
https://qatarsale.com/ar/product/maserati_levante_sq4_2019_white_automatic_suv-532671," مزاراتي  ليفانت  اس كيو 4  2019  اوتوماتيك  95,000 كم  6 سلندر  دفع رباعي  اس يو في  أبيض ","99,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/exotic_cars_mawater_city,,0,0,,['+974 66656108'],[],"['https://media-blob.qatarsale.com/532671-productimages/532671_0_20260413081120123681.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_1_20260413081120124127.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_2_20260413081120124370.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_3_20260413081120124700.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_4_20260413081120125060.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_5_20260413081120125393.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_6_20260413081120125679.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_7_20260413081120125941.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_8_20260413081120126200.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_9_20260413081120126534.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_10_20260413081120126783.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_11_20260413081120127049.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_12_20260413081120127351.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_13_20260413081120127649.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_14_20260413081120127925.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_15_20260413081120128136.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_16_20260413081120128398.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_17_20260413081120128669.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_18_20260413081120128952.webp', 'https://media-blob.qatarsale.com/532671-productimages/532671_19_20260413081120129205.webp']",20,"{'المصنع': 'مزاراتي', 'الصنف': 'ليفانت', 'الموديل': 'اس كيو 4', 'قاطع': '95,000', 'اللون': 'أبيض', 'اللون الداخلي': 'أحمر', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2019', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/532671_0_20260413081120123681.webp', 'images/532671_1_20260413081120124127.webp', 'images/532671_2_20260413081120124370.webp', 'images/532671_3_20260413081120124700.webp', 'images/532671_4_20260413081120125060.webp', 'images/532671_5_20260413081120125393.webp', 'images/532671_6_20260413081120125679.webp', 'images/532671_7_20260413081120125941.webp', 'images/532671_8_20260413081120126200.webp', 'images/532671_9_20260413081120126534.webp', 'images/532671_10_20260413081120126783.webp', 'images/532671_11_20260413081120127049.webp', 'images/532671_12_20260413081120127351.webp', 'images/532671_13_20260413081120127649.webp', 'images/532671_14_20260413081120127925.webp', 'images/532671_15_20260413081120128136.webp', 'images/532671_16_20260413081120128398.webp', 'images/532671_17_20260413081120128669.webp', 'images/532671_18_20260413081120128952.webp', 'images/532671_19_20260413081120129205.webp']",مزاراتي,ليفانت,اس كيو 4,"95,000",أبيض,أحمر,اس يو في,اوتوماتيك,دفع رباعي,جلد,2019,6,نعم,,,نعم,نعم,نعم,كلا,نعم,,,,,بنزين,,,,,,,
https://qatarsale.com/ar/product/ford_mustang_shelby_gt500_2020_blue_automatic_coupe_sport-416574," فورد  موستانغ  شيلبي جي تي 500  2020  اوتوماتيك  26,000 كم  8 سلندر  دفع خلفي  كوبيه \ سبورت  ازرق  تحت الضمان ","289,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/my_car_145,,0,0, وارد الدوحة + تحت الضمان حتى ١١ - ٢٠٢٦ ,"['+974 70006090', '+974 66626066']",[],"['https://media-blob.qatarsale.com/416574-productimages/416574_0_20250911092416299931.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_1_20250911092416300174.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_2_20250911092416300267.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_3_20250911092416300382.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_4_20250911092416300450.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_5_20250911092416300512.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_6_20250911092416300591.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_7_20250911092416300651.webp', 'https://media-blob.qatarsale.com/416574-productimages/416574_8_20250911092416300712.webp']",9,"{'المصنع': 'فورد', 'الصنف': 'موستانغ', 'الموديل': 'شيلبي جي تي 500', 'قاطع': '26,000', 'اللون': 'ازرق', 'اللون الداخلي': 'أسود', 'النوع': 'كوبيه \\ سبورت', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'شامواه \\ جلد', 'السنة': '2020', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/416574_0_20250911092416299931.webp', 'images/416574_1_20250911092416300174.webp', 'images/416574_2_20250911092416300267.webp', 'images/416574_3_20250911092416300382.webp', 'images/416574_4_20250911092416300450.webp', 'images/416574_5_20250911092416300512.webp', 'images/416574_6_20250911092416300591.webp', 'images/416574_7_20250911092416300651.webp', 'images/416574_8_20250911092416300712.webp']",فورد,موستانغ,شيلبي جي تي 500,"26,000",ازرق,أسود,كوبيه \ سبورت,اوتوماتيك,دفع خلفي,شامواه \ جلد,2020,8,نعم,نعم,,نعم,نعم,كلا,نعم,نعم,,,الدوحة,نعم,بنزين,نعم,,نعم,,,,
https://qatarsale.com/ar/product/lexus_lx_570_s_black_edition_2020_black_automatic_suv-604457," لكزس  ال اكس  570 اس بلاك ايديشن  2020  اوتوماتيك  84,000 كم  8 سلندر  دفع رباعي  اس يو في  أسود ","269,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/al_hadiqa_car_showroom,,0,0,,"['+974 77111870', '+974 77111872']",[],"['https://media-blob.qatarsale.com/604457-productimages/604457_0_20260608095126739214.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_1_20260608095126739681.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_2_20260608095126740024.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_3_20260608095126740341.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_4_20260608095126740638.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_5_20260608095126741040.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_6_20260608095126741327.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_7_20260608095126741655.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_8_20260608095126741948.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_9_20260608095126742195.webp', 'https://media-blob.qatarsale.com/604457-productimages/604457_10_20260608095126742471.webp']",11,"{'المصنع': 'لكزس', 'الصنف': 'ال اكس', 'الموديل': '570 اس بلاك ايديشن', 'قاطع': '84,000', 'اللون': 'أسود', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604457_0_20260608095126739214.webp', 'images/604457_1_20260608095126739681.webp', 'images/604457_2_20260608095126740024.webp', 'images/604457_3_20260608095126740341.webp', 'images/604457_4_20260608095126740638.webp', 'images/604457_5_20260608095126741040.webp', 'images/604457_6_20260608095126741327.webp', 'images/604457_7_20260608095126741655.webp', 'images/604457_8_20260608095126741948.webp', 'images/604457_9_20260608095126742195.webp', 'images/604457_10_20260608095126742471.webp']",لكزس,ال اكس,570 اس بلاك ايديشن,"84,000",أسود,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2020,8,نعم,نعم,نعم,نعم,نعم,نعم,كلا,نعم,,,,,بنزين,,,,,,,
