product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,نوع الوقود,سي دي,دي في دي,بانوراما,كاميرا امامية,وارد,المالك الأول,الطلاء الأصلي,تدفئة في المقاعد,تبريد في المقاعد,دخول بدون مفتاح,تدليك في المقاعد,عدد المقاعد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/jetour_t2_luxury_2024_gray_automatic_suv-577330," جيتور  تي 2  لكجري  2024  اوتوماتيك  28,000 كم  4 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان ","92,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/577330-productimages/577330_0_20260530095118632339.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_1_20260530095118632817.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_2_20260530095118633098.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_3_20260530095118633422.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_4_20260530095118633692.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_5_20260530095118633917.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_6_20260530095118634161.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_7_20260530095118634390.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_8_20260530095118634652.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_9_20260530095118634913.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_10_20260530095118635159.webp']",11,"{'المصنع': 'جيتور', 'الصنف': 'تي 2', 'الموديل': 'لكجري', 'قاطع': '28,000', 'اللون': 'رمادي', 'اللون الداخلي': 'أخضر', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '20""', 'نوع الوقود': 'بنزين'}","['images/577330_0_20260530095118632339.webp', 'images/577330_1_20260530095118632817.webp', 'images/577330_2_20260530095118633098.webp', 'images/577330_3_20260530095118633422.webp', 'images/577330_4_20260530095118633692.webp', 'images/577330_5_20260530095118633917.webp', 'images/577330_6_20260530095118634161.webp', 'images/577330_7_20260530095118634390.webp', 'images/577330_8_20260530095118634652.webp', 'images/577330_9_20260530095118634913.webp', 'images/577330_10_20260530095118635159.webp']",جيتور,تي 2,لكجري,"28,000",رمادي,أخضر,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,4,نعم,نعم,نعم,كلا,نعم,نعم,بنزين,,,نعم,نعم,الدوحة,,نعم,نعم,نعم,نعم,,5,"20"""
https://qatarsale.com/ar/product/byd_leopard_5_ultra_5_2025_black_automatic_suv-511934, بي واي دي  ليوبيرد 5  الترا 5  2025  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  اس يو في  أسود ,"215,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0," 1. هجين قابل للشحن
2. بطارية كبيرة ذات مدى طويل (210 كم) ","['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/511934-productimages/511934_0_20260214095730731567.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_1_20260214095730732153.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_2_20260214095730732479.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_3_20260214095730732811.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_4_20260214095730733209.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_5_20260214095730733517.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_6_20260214095730733826.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_7_20260214095730734149.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_8_20260214095730734472.webp', 'https://media-blob.qatarsale.com/511934-productimages/511934_9_20260214095730734759.webp']",10,"{'المصنع': 'بي واي دي', 'الصنف': 'ليوبيرد 5', 'الموديل': 'الترا 5', 'قاطع': '0', 'اللون': 'أسود', 'اللون الداخلي': 'رصاصي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الصين', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'نعم', 'قياس الجنط ( الرنج )': '18""', 'نوع الوقود': 'هايبرد'}","['images/511934_0_20260214095730731567.webp', 'images/511934_1_20260214095730732153.webp', 'images/511934_2_20260214095730732479.webp', 'images/511934_3_20260214095730732811.webp', 'images/511934_4_20260214095730733209.webp', 'images/511934_5_20260214095730733517.webp', 'images/511934_6_20260214095730733826.webp', 'images/511934_7_20260214095730734149.webp', 'images/511934_8_20260214095730734472.webp', 'images/511934_9_20260214095730734759.webp']",بي واي دي,ليوبيرد 5,الترا 5,0,أسود,رصاصي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,4,نعم,نعم,نعم,نعم,كلا,نعم,هايبرد,,,نعم,نعم,الصين,نعم,نعم,نعم,نعم,نعم,نعم,5,"18"""
https://qatarsale.com/ar/product/bmw_m_series_340_i_2021_white_automatic_sedan-549395," بي ام دبليو  الفئة - ام  340 اي  2021  اوتوماتيك  28,250 كم  6 سلندر  دفع كلي مستمر  سيدان  أبيض ","175,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0, مشمولة بباقة الخدمة حتى عام 2031 أو 100 ألف كيلومتر ,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/549395-productimages/549395_0_20260513111711117612.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_1_20260513111711118100.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_2_20260513111711118406.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_3_20260513111711118704.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_4_20260513111711119004.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_5_20260513111711119346.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_6_20260513111711119634.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_7_20260513111711119925.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_8_20260513111711120166.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_9_20260513111711120476.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_10_20260513111711120754.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_11_20260513111711121125.webp']",12,"{'المصنع': 'بي ام دبليو', 'الصنف': 'الفئة - ام', 'الموديل': '340 اي', 'قاطع': '28,250', 'اللون': 'أبيض', 'اللون الداخلي': 'برتقالي', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2021', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'كلا', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'كلا', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'كلا', 'تدفئة في المقاعد': 'كلا', 'تبريد في المقاعد': 'كلا', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'كلا', 'نوع الوقود': 'بنزين'}","['images/549395_0_20260513111711117612.webp', 'images/549395_1_20260513111711118100.webp', 'images/549395_2_20260513111711118406.webp', 'images/549395_3_20260513111711118704.webp', 'images/549395_4_20260513111711119004.webp', 'images/549395_5_20260513111711119346.webp', 'images/549395_6_20260513111711119634.webp', 'images/549395_7_20260513111711119925.webp', 'images/549395_8_20260513111711120166.webp', 'images/549395_9_20260513111711120476.webp', 'images/549395_10_20260513111711120754.webp', 'images/549395_11_20260513111711121125.webp']",بي ام دبليو,الفئة - ام,340 اي,"28,250",أبيض,برتقالي,سيدان,اوتوماتيك,دفع كلي مستمر,جلد,2021,6,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,نعم,كلا,كلا,نعم,الدوحة,نعم,كلا,كلا,كلا,نعم,كلا,5,
https://qatarsale.com/ar/product/land_rover_range_rover_velar_r_dynamic_2020_blue_automatic_suv-539247," لاند روفر  رنج روفر  فيلار-ار - داينمك  2020  اوتوماتيك  131,000 كم  4 سلندر  دفع رباعي  اس يو في  ازرق ","79,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/my_car_145,,0,0,,"['+974 70006090', '+974 66626066']",[],"['https://media-blob.qatarsale.com/539247-productimages/539247_0_20260427092042068634.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_1_20260427092042069169.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_2_20260427092042069514.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_3_20260427092042069885.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_4_20260427092042070220.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_5_20260427092042070538.webp', 'https://media-blob.qatarsale.com/539247-productimages/539247_6_20260427092042070927.webp']",7,"{'المصنع': 'لاند روفر', 'الصنف': 'رنج روفر', 'الموديل': 'فيلار-ار - داينمك', 'قاطع': '131,000', 'اللون': 'ازرق', 'اللون الداخلي': 'أسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/539247_0_20260427092042068634.webp', 'images/539247_1_20260427092042069169.webp', 'images/539247_2_20260427092042069514.webp', 'images/539247_3_20260427092042069885.webp', 'images/539247_4_20260427092042070220.webp', 'images/539247_5_20260427092042070538.webp', 'images/539247_6_20260427092042070927.webp']",لاند روفر,رنج روفر,فيلار-ار - داينمك,"131,000",ازرق,أسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2020,4,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,نعم,,,,,,,,,,,,
https://qatarsale.com/ar/product/bmw_5_series_540i_2022_black_automatic_suv-602889," بي ام دبليو  الفئة - الخامسة  540i  2022  اوتوماتيك  50,863 كم  6 سلندر  دفع كلي مستمر  اس يو في  أسود ","159,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0, باقة خدمة مجانية سارية حتى أبريل 2027 ,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/602889-productimages/602889_0_20260606103334793678.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_1_20260606103334794138.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_2_20260606103334794510.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_3_20260606103334794853.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_4_20260606103334795235.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_5_20260606103334795527.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_6_20260606103334795787.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_7_20260606103334796097.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_8_20260606103334796397.webp', 'https://media-blob.qatarsale.com/602889-productimages/602889_9_20260606103334796662.webp']",10,"{'المصنع': 'بي ام دبليو', 'الصنف': 'الفئة - الخامسة', 'الموديل': '540i', 'قاطع': '50,863', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2022', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/602889_0_20260606103334793678.webp', 'images/602889_1_20260606103334794138.webp', 'images/602889_2_20260606103334794510.webp', 'images/602889_3_20260606103334794853.webp', 'images/602889_4_20260606103334795235.webp', 'images/602889_5_20260606103334795527.webp', 'images/602889_6_20260606103334795787.webp', 'images/602889_7_20260606103334796097.webp', 'images/602889_8_20260606103334796397.webp', 'images/602889_9_20260606103334796662.webp']",بي ام دبليو,الفئة - الخامسة,540i,"50,863",أسود,بني,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2022,6,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,,,نعم,,الدوحة,نعم,نعم,,,نعم,,5,
https://qatarsale.com/ar/product/mercedes_benz_a_class_200_amg_2025_black_automatic_sedan-602892," مرسيدس - بنز  ايه - كلاس  200 ايه ام جي  2025  اوتوماتيك  12,250 كم  4 سلندر  دفع خلفي  سيدان  أسود  تحت الضمان ","135,000",ج. م,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0, يخضع لضمان ساري المفعول حتى عام 2028 ,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/602892-productimages/602892_0_20260606103812554640.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_1_20260606103812555230.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_2_20260606103812555693.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_3_20260606103812555957.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_4_20260606103812556235.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_5_20260606103812556663.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_6_20260606103812556982.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_7_20260606103812557334.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_8_20260606103812557580.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_9_20260606103812557809.webp', 'https://media-blob.qatarsale.com/602892-productimages/602892_10_20260606103812558040.webp']",11,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'ايه - كلاس', 'الموديل': '200 ايه ام جي', 'قاطع': '12,250', 'اللون': 'أسود', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/602892_0_20260606103812554640.webp', 'images/602892_1_20260606103812555230.webp', 'images/602892_2_20260606103812555693.webp', 'images/602892_3_20260606103812555957.webp', 'images/602892_4_20260606103812556235.webp', 'images/602892_5_20260606103812556663.webp', 'images/602892_6_20260606103812556982.webp', 'images/602892_7_20260606103812557334.webp', 'images/602892_8_20260606103812557580.webp', 'images/602892_9_20260606103812557809.webp', 'images/602892_10_20260606103812558040.webp']",مرسيدس - بنز,ايه - كلاس,200 ايه ام جي,"12,250",أسود,أحمر وأسود,سيدان,اوتوماتيك,دفع خلفي,جلد,2025,4,نعم,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,,نعم,نعم,الدوحة,نعم,,,,نعم,,5,
https://qatarsale.com/ar/product/mercedes_benz_gt_63_s_amg_2026_black_matte_automatic_coupe_sport-604533," مرسيدس - بنز  جي تي  63 S AMG  2026  اوتوماتيك  1,600 كم  8 سلندر  دفع كلي مستمر  كوبيه \ سبورت  اسود مطفي  تحت الضمان ","839,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/604533-productimages/604533_0_20260608112536180023.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_1_20260608112536180640.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_2_20260608112536181050.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_3_20260608112536181340.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_4_20260608112536181645.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_5_20260608112536181941.webp', 'https://media-blob.qatarsale.com/604533-productimages/604533_6_20260608112536182233.webp']",7,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'جي تي', 'الموديل': '63 S AMG', 'قاطع': '1,600', 'اللون': 'اسود مطفي', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'كوبيه \\ سبورت', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604533_0_20260608112536180023.webp', 'images/604533_1_20260608112536180640.webp', 'images/604533_2_20260608112536181050.webp', 'images/604533_3_20260608112536181340.webp', 'images/604533_4_20260608112536181645.webp', 'images/604533_5_20260608112536181941.webp', 'images/604533_6_20260608112536182233.webp']",مرسيدس - بنز,جي تي,63 S AMG,"1,600",اسود مطفي,أحمر وأسود,كوبيه \ سبورت,اوتوماتيك,دفع كلي مستمر,جلد,2026,8,نعم,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,,,,,,,,,,,,
https://qatarsale.com/ar/product/maserati_levante_2017_blue_automatic_suv-559284," مزاراتي  ليفانت  2017  اوتوماتيك  69,046 كم  6 سلندر  دفع كلي مستمر  اس يو في  ازرق ","89,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0, خالية تماماً من الحوادث وبطلاء الشركة الأصلي ,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/559284-productimages/559284_0_20260518105216030109.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_1_20260518105216030748.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_2_20260518105216031164.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_3_20260518105216031482.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_4_20260518105216031736.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_5_20260518105216032040.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_6_20260518105216032350.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_7_20260518105216032637.webp', 'https://media-blob.qatarsale.com/559284-productimages/559284_8_20260518105216032870.webp']",9,"{'المصنع': 'مزاراتي', 'الصنف': 'ليفانت', 'الموديل': 'عادي', 'قاطع': '69,046', 'اللون': 'ازرق', 'اللون الداخلي': 'أحمر', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2017', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'كلا', 'دي في دي': 'كلا', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'كلا', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'كلا', 'تبريد في المقاعد': 'كلا', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'كلا', 'نوع الوقود': 'بنزين'}","['images/559284_0_20260518105216030109.webp', 'images/559284_1_20260518105216030748.webp', 'images/559284_2_20260518105216031164.webp', 'images/559284_3_20260518105216031482.webp', 'images/559284_4_20260518105216031736.webp', 'images/559284_5_20260518105216032040.webp', 'images/559284_6_20260518105216032350.webp', 'images/559284_7_20260518105216032637.webp', 'images/559284_8_20260518105216032870.webp']",مزاراتي,ليفانت,عادي,"69,046",ازرق,أحمر,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2017,6,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,كلا,كلا,نعم,كلا,الدوحة,نعم,نعم,كلا,كلا,نعم,كلا,5,
https://qatarsale.com/ar/product/byd_tang_l_2024_gray_automatic_hatchback-566792," بي واي دي  تانج  ال  2024  اوتوماتيك  1,600 كم  4 سلندر  دفع كلي مستمر  هاتشباك  رمادي ","119,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/my_car_145,,0,0,,"['+974 70006090', '+974 66626066']",[],"['https://media-blob.qatarsale.com/566792-productimages/566792_0_20260521092523383559.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_1_20260521092523384155.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_2_20260521092523384563.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_3_20260521092523384883.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_4_20260521092523385171.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_5_20260521092523385466.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_6_20260521092523385780.webp', 'https://media-blob.qatarsale.com/566792-productimages/566792_7_20260521092523386074.webp']",8,"{'المصنع': 'بي واي دي', 'الصنف': 'تانج', 'الموديل': 'ال', 'قاطع': '1,600', 'اللون': 'رمادي', 'اللون الداخلي': 'بني فاتح', 'النوع': 'هاتشباك', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'كلا', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'كلا', 'كاميرا امامية': 'كلا', 'عدد المقاعد': '7', 'وارد': 'الصين', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'كلا', 'تبريد في المقاعد': 'كلا', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'كلا', 'نوع الوقود': 'بنزين'}","['images/566792_0_20260521092523383559.webp', 'images/566792_1_20260521092523384155.webp', 'images/566792_2_20260521092523384563.webp', 'images/566792_3_20260521092523384883.webp', 'images/566792_4_20260521092523385171.webp', 'images/566792_5_20260521092523385466.webp', 'images/566792_6_20260521092523385780.webp', 'images/566792_7_20260521092523386074.webp']",بي واي دي,تانج,ال,"1,600",رمادي,بني فاتح,هاتشباك,اوتوماتيك,دفع كلي مستمر,جلد,2024,4,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,نعم,كلا,كلا,كلا,الصين,نعم,نعم,كلا,كلا,نعم,كلا,7,
https://qatarsale.com/ar/product/mg_rx9_luxury_2025_black_automatic_suv-545763," ام جي  ار اكس 9  لكجري  2025  اوتوماتيك  7,720 كم  4 سلندر  دفع كلي مستمر  اس يو في  أسود  تحت الضمان ","89,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/beverly_hills_motors,,0,0,,"['+974 31188662', '+974 31188661']",[],"['https://media-blob.qatarsale.com/545763-productimages/545763_0_20260510102455544647.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_1_20260510102455545100.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_2_20260510102455545416.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_3_20260510102455545716.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_4_20260510102455546018.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_5_20260510102455546263.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_6_20260510102455546540.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_7_20260510102455546890.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_8_20260510102455547123.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_9_20260510102455547440.webp', 'https://media-blob.qatarsale.com/545763-productimages/545763_10_20260510102455547690.webp']",11,"{'المصنع': 'ام جي', 'الصنف': 'ار اكس 9', 'الموديل': 'لكجري', 'قاطع': '7,720', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '7', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/545763_0_20260510102455544647.webp', 'images/545763_1_20260510102455545100.webp', 'images/545763_2_20260510102455545416.webp', 'images/545763_3_20260510102455545716.webp', 'images/545763_4_20260510102455546018.webp', 'images/545763_5_20260510102455546263.webp', 'images/545763_6_20260510102455546540.webp', 'images/545763_7_20260510102455546890.webp', 'images/545763_8_20260510102455547123.webp', 'images/545763_9_20260510102455547440.webp', 'images/545763_10_20260510102455547690.webp']",ام جي,ار اكس 9,لكجري,"7,720",أسود,بيج,اس يو في,اوتوماتيك,دفع كلي مستمر,جلد,2025,4,نعم,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,,نعم,نعم,الدوحة,نعم,نعم,نعم,نعم,نعم,,7,
