product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,sold_date,fans_count,view_count,description,phones,whatsapps,latitude,longitude,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,عدد المقاعد,وارد,المالك الأول,الطلاء الأصلي,قياس الجنط ( الرنج ),نوع الوقود,تحديد المواقع,سي دي,بانوراما,كاميرا امامية,دخول بدون مفتاح,دي في دي,تدفئة في المقاعد,تبريد في المقاعد,تدليك في المقاعد
https://qatarsale.com/ar/product/land_rover_range_rover_velar_2020_black_automatic_suv-577883,"لاند روفر  رنج روفر  فيلار  2020  اوتوماتيك  140,000 كم  4 سلندر  دفع رباعي  اس يو في  أسود","85,000",ر.ق,معروض للبيع,,,الدرع موتورز - مدينة مواتر,ar/showroom/al_diraa_motors_mawater_city,تم النشر: قبل 7 ساعات,,0,88,,"['+974 74777723', '+974 77730735']",[],,,"['https://media-blob.qatarsale.com/577883-productimages/577883_0_20260531070627320113.webp', 'https://media-blob.qatarsale.com/577883-productimages/577883_1_20260531070627320492.webp', 'https://media-blob.qatarsale.com/577883-productimages/577883_2_20260531070627320779.webp', 'https://media-blob.qatarsale.com/577883-productimages/577883_3_20260531070627321098.webp', 'https://media-blob.qatarsale.com/577883-productimages/577883_4_20260531070627321398.webp', 'https://media-blob.qatarsale.com/577883-productimages/577883_5_20260531070627321689.webp']",6,"{'المصنع': 'لاند روفر', 'الصنف': 'رنج روفر', 'الموديل': 'فيلار', 'قاطع': '140,000', 'اللون': 'أسود', 'اللون الداخلي': 'أسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/577883_0_20260531070627320113.png', 'images/577883_1_20260531070627320492.png', 'images/577883_2_20260531070627320779.png', 'images/577883_3_20260531070627321098.png', 'images/577883_4_20260531070627321398.png', 'images/577883_5_20260531070627321689.png']",لاند روفر,رنج روفر,فيلار,"140,000",أسود,أسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2020,4,نعم,نعم,نعم,كلا,نعم,,,,,,بنزين,نعم,نعم,,,,,,,
https://qatarsale.com/ar/product/bmw_x_series_x4_2022_black_automatic_suv-605781,"بي ام دبليو  الفئة - اكس  اكس 4  2022  اوتوماتيك  56,000 كم  4 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان","149,000",ر.ق,معروض للبيع,,,كو موتورز,ar/showroom/ko_motors,تم النشر: قبل 7 ساعات,,1,37,,"['+974 51277277', '+974 33703444']",[],24.42087,51.50403,"['https://media-blob.qatarsale.com/605781-productimages/605781_0_20260610094434960314.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_1_20260610094434961584.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_2_20260610094434961936.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_3_20260610094434962291.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_4_20260610094434962583.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_5_20260610094434962853.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_6_20260610094434963197.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_7_20260610094434963427.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_8_20260610094434963758.webp', 'https://media-blob.qatarsale.com/605781-productimages/605781_9_20260610094434963988.webp']",10,"{'المصنع': 'بي ام دبليو', 'الصنف': 'الفئة - اكس', 'الموديل': 'اكس 4', 'قاطع': '56,000', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2022', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605781_0_20260610094434960314.png', 'images/605781_1_20260610094434961584.png', 'images/605781_2_20260610094434961936.png', 'images/605781_3_20260610094434962291.png', 'images/605781_4_20260610094434962583.png', 'images/605781_5_20260610094434962853.png', 'images/605781_6_20260610094434963197.png', 'images/605781_7_20260610094434963427.png', 'images/605781_8_20260610094434963758.png', 'images/605781_9_20260610094434963988.png']",بي ام دبليو,الفئة - اكس,اكس 4,"56,000",أسود,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2022,4,نعم,نعم,نعم,نعم,نعم,,,,,,بنزين,نعم,,,,,,,,
https://qatarsale.com/ar/product/jetour_t2_luxury_2024_gray_automatic_suv-577330,"جيتور  تي 2  لكجري  2024  اوتوماتيك  28,000 كم  4 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان","92,000",ر.ق,معروض للبيع,,,ديلز اون ويلز,ar/showroom/deals_on_wheels,تم النشر: قبل 7 ساعات,,1,320,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],25.24039723525993,51.45877182459869,"['https://media-blob.qatarsale.com/577330-productimages/577330_0_20260530095118632339.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_1_20260530095118632817.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_2_20260530095118633098.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_3_20260530095118633422.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_4_20260530095118633692.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_5_20260530095118633917.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_6_20260530095118634161.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_7_20260530095118634390.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_8_20260530095118634652.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_9_20260530095118634913.webp', 'https://media-blob.qatarsale.com/577330-productimages/577330_10_20260530095118635159.webp']",11,"{'المصنع': 'جيتور', 'الصنف': 'تي 2', 'الموديل': 'لكجري', 'قاطع': '28,000', 'اللون': 'رمادي', 'اللون الداخلي': 'أخضر', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '20""', 'نوع الوقود': 'بنزين'}","['images/577330_0_20260530095118632339.png', 'images/577330_1_20260530095118632817.png', 'images/577330_2_20260530095118633098.png', 'images/577330_3_20260530095118633422.png', 'images/577330_4_20260530095118633692.png', 'images/577330_5_20260530095118633917.png', 'images/577330_6_20260530095118634161.png', 'images/577330_7_20260530095118634390.png', 'images/577330_8_20260530095118634652.png', 'images/577330_9_20260530095118634913.png', 'images/577330_10_20260530095118635159.png']",جيتور,تي 2,لكجري,"28,000",رمادي,أخضر,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,4,نعم,نعم,كلا,نعم,نعم,5.0,الدوحة,,نعم,"20""",بنزين,نعم,,نعم,نعم,نعم,,نعم,نعم,
https://qatarsale.com/ar/product/toyota_land_cruiser_vxr_2007_black_automatic_suv-606262,"تويوتا  لاند كروزر  في اكس ار  2007  اوتوماتيك  501,000 كم  8 سلندر  دفع رباعي  اس يو في  أسود","49,000",ر.ق,معروض للبيع,,,القسورة موتورز- مدينة المواتر,ar/showroom/al_qaswarah_motors_mawater_city,تم النشر: قبل 7 ساعات,,0,11,,"['+974 52066696', '+974 52066698']",[],25.16591,51.26662,"['https://media-blob.qatarsale.com/606262-productimages/606262_0_20260611102217456656.webp', 'https://media-blob.qatarsale.com/606262-productimages/606262_1_20260611102217457159.webp', 'https://media-blob.qatarsale.com/606262-productimages/606262_2_20260611102217457518.webp', 'https://media-blob.qatarsale.com/606262-productimages/606262_3_20260611102217457745.webp', 'https://media-blob.qatarsale.com/606262-productimages/606262_4_20260611102217458476.webp', 'https://media-blob.qatarsale.com/606262-productimages/606262_5_20260611102217458779.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'في اكس ار', 'قاطع': '501,000', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2007', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/606262_0_20260611102217456656.png', 'images/606262_1_20260611102217457159.png', 'images/606262_2_20260611102217457518.png', 'images/606262_3_20260611102217457745.png', 'images/606262_4_20260611102217458476.png', 'images/606262_5_20260611102217458779.png']",تويوتا,لاند كروزر,في اكس ار,"501,000",أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2007,8,نعم,نعم,نعم,كلا,نعم,,,,,,بنزين,نعم,نعم,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_gls_500_2018_dark_blue_automatic_suv-495286,"مرسيدس - بنز  جي ال اس  500  2018  اوتوماتيك  90,000 كم  8 سلندر  دفع رباعي  اس يو في  أزرق غامق","93,000",ر.ق,معروض للبيع,,,شو كـار - مدينة المواتر,ar/showroom/show_car_mawater_city_192,تم النشر: قبل 8 ساعات,,10,"1,597",,['+974  30339393'],[],25.164434,51.264118,"['https://media-blob.qatarsale.com/495286-productimages/495286_0_20260108084045931539.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_1_20260108084045931961.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_2_20260108084045932251.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_3_20260108084045932557.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_4_20260108084045932893.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_5_20260108084045933116.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_6_20260108084045933365.webp', 'https://media-blob.qatarsale.com/495286-productimages/495286_7_20260108084045933633.webp']",8,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'جي ال اس', 'الموديل': '500', 'قاطع': '90,000', 'اللون': 'أزرق غامق', 'اللون الداخلي': 'برتقالي', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2018', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/495286_0_20260108084045931539.png', 'images/495286_1_20260108084045931961.png', 'images/495286_2_20260108084045932251.png', 'images/495286_3_20260108084045932557.png', 'images/495286_4_20260108084045932893.png', 'images/495286_5_20260108084045933116.png', 'images/495286_6_20260108084045933365.png', 'images/495286_7_20260108084045933633.png']",مرسيدس - بنز,جي ال اس,500,"90,000",أزرق غامق,برتقالي,اس يو في,اوتوماتيك,دفع رباعي,جلد,2018,8,نعم,نعم,نعم,كلا,نعم,,,,,,بنزين,نعم,نعم,,,,نعم,,,
https://qatarsale.com/ar/product/lexus_lx_600_f_sport_2024_black_automatic_suv-602842,"لكزس  ال اكس  600 اف سبورت  2024  اوتوماتيك  67,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان","448,000",ر.ق,معروض للبيع,,,فينا,ar/showroom/vienna_136,تم النشر: قبل 7 ساعات,,1,169,,['+974 33449091'],[],25.23125523874636,51.44294256391709,"['https://media-blob.qatarsale.com/602842-productimages/602842_0_20260606094514258354.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_1_20260606094514258832.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_2_20260606094514259082.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_3_20260606094514259425.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_4_20260606094514259640.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_5_20260606094514259882.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_6_20260606094514260089.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_7_20260606094514260433.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_8_20260606094514260782.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_9_20260606094514261032.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_10_20260606094514261427.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_11_20260606094514261699.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_12_20260606094514261920.webp', 'https://media-blob.qatarsale.com/602842-productimages/602842_13_20260606094514262122.webp']",14,"{'المصنع': 'لكزس', 'الصنف': 'ال اكس', 'الموديل': '600 اف سبورت', 'قاطع': '67,000', 'اللون': 'أسود', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'نوع الوقود': 'بنزين'}","['images/602842_0_20260606094514258354.png', 'images/602842_1_20260606094514258832.png', 'images/602842_2_20260606094514259082.png', 'images/602842_3_20260606094514259425.png', 'images/602842_4_20260606094514259640.png', 'images/602842_5_20260606094514259882.png', 'images/602842_6_20260606094514260089.png', 'images/602842_7_20260606094514260433.png', 'images/602842_8_20260606094514260782.png', 'images/602842_9_20260606094514261032.png', 'images/602842_10_20260606094514261427.png', 'images/602842_11_20260606094514261699.png', 'images/602842_12_20260606094514261920.png', 'images/602842_13_20260606094514262122.png']",لكزس,ال اكس,600 اف سبورت,"67,000",أسود,أحمر وأسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,6,نعم,نعم,نعم,نعم,نعم,,الدوحة,,,,بنزين,نعم,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_cla_45_amg_2020_red_automatic_sedan-515716,"مرسيدس - بنز  سي ال ايه  45 AMG  2020  اوتوماتيك  60,000 كم  4 سلندر  دفع خلفي  سيدان  أحمر","129,000",ر.ق,معروض للبيع,,,اكزوتيك كارز - مدينة مواتر,ar/showroom/exotic_cars_mawater_city,تم النشر: قبل 7 ساعات,,32,"1,675",,['+974 66656108'],[],25.16263614745678,51.26512661594982,"['https://media-blob.qatarsale.com/515716-productimages/515716_0_20260223082352194329.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_1_20260223082352195013.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_2_20260223082352195398.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_3_20260223082352195755.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_4_20260223082352196073.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_5_20260223082352196323.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_6_20260223082352196620.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_7_20260223082352196890.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_8_20260223082352197256.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_9_20260223082352197532.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_10_20260223082352197824.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_11_20260223082352198118.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_12_20260223082352198394.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_13_20260223082352198650.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_14_20260223082352198929.webp', 'https://media-blob.qatarsale.com/515716-productimages/515716_15_20260223082352199178.webp']",16,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'سي ال ايه', 'الموديل': '45 AMG', 'قاطع': '60,000', 'اللون': 'أحمر', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/515716_0_20260223082352194329.png', 'images/515716_1_20260223082352195013.png', 'images/515716_2_20260223082352195398.png', 'images/515716_3_20260223082352195755.png', 'images/515716_4_20260223082352196073.png', 'images/515716_5_20260223082352196323.png', 'images/515716_6_20260223082352196620.png', 'images/515716_7_20260223082352196890.png', 'images/515716_8_20260223082352197256.png', 'images/515716_9_20260223082352197532.png', 'images/515716_10_20260223082352197824.png', 'images/515716_11_20260223082352198118.png', 'images/515716_12_20260223082352198394.png', 'images/515716_13_20260223082352198650.png', 'images/515716_14_20260223082352198929.png', 'images/515716_15_20260223082352199178.png']",مرسيدس - بنز,سي ال ايه,45 AMG,"60,000",أحمر,أحمر وأسود,سيدان,اوتوماتيك,دفع خلفي,جلد,2020,4,نعم,نعم,نعم,كلا,نعم,,,,,,بنزين,نعم,,,,,,,,
https://qatarsale.com/ar/product/bmw_m_series_340_i_2021_white_automatic_sedan-549395,"بي ام دبليو  الفئة - ام  340 اي  2021  اوتوماتيك  28,250 كم  6 سلندر  دفع كلي مستمر  سيدان  أبيض","175,000",ر.ق,معروض للبيع,,,بيفرلي هلز موتورز,ar/showroom/beverly_hills_motors,تم النشر: قبل 7 ساعات,,11,"1,020",مشمولة بباقة الخدمة حتى عام 2031 أو 100 ألف كيلومتر,"['+974 31188662', '+974 31188661']",[],25.20137465647094,51.47353999693233,"['https://media-blob.qatarsale.com/549395-productimages/549395_0_20260513111711117612.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_1_20260513111711118100.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_2_20260513111711118406.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_3_20260513111711118704.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_4_20260513111711119004.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_5_20260513111711119346.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_6_20260513111711119634.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_7_20260513111711119925.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_8_20260513111711120166.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_9_20260513111711120476.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_10_20260513111711120754.webp', 'https://media-blob.qatarsale.com/549395-productimages/549395_11_20260513111711121125.webp']",12,"{'المصنع': 'بي ام دبليو', 'الصنف': 'الفئة - ام', 'الموديل': '340 اي', 'قاطع': '28,250', 'اللون': 'أبيض', 'اللون الداخلي': 'برتقالي', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2021', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'دي في دي': 'كلا', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'كلا', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'كلا', 'تدفئة في المقاعد': 'كلا', 'تبريد في المقاعد': 'كلا', 'دخول بدون مفتاح': 'نعم', 'تدليك في المقاعد': 'كلا', 'نوع الوقود': 'بنزين'}","['images/549395_0_20260513111711117612.png', 'images/549395_1_20260513111711118100.png', 'images/549395_2_20260513111711118406.png', 'images/549395_3_20260513111711118704.png', 'images/549395_4_20260513111711119004.png', 'images/549395_5_20260513111711119346.png', 'images/549395_6_20260513111711119634.png', 'images/549395_7_20260513111711119925.png', 'images/549395_8_20260513111711120166.png', 'images/549395_9_20260513111711120476.png', 'images/549395_10_20260513111711120754.png', 'images/549395_11_20260513111711121125.png']",بي ام دبليو,الفئة - ام,340 اي,"28,250",أبيض,برتقالي,سيدان,اوتوماتيك,دفع كلي مستمر,جلد,2021,6,نعم,نعم,نعم,كلا,نعم,5.0,الدوحة,نعم,كلا,,بنزين,نعم,نعم,كلا,نعم,نعم,كلا,كلا,كلا,كلا
https://qatarsale.com/ar/product/chevrolet_tahoe_z71_2024_gray_automatic_suv-605356,"شفروليه  تاهو  زد 71  2024  اوتوماتيك  2,000 كم  8 سلندر  دفع رباعي  اس يو في  رمادي  تحت الضمان","224,000",ر.ق,معروض للبيع,,,كو موتورز,ar/showroom/ko_motors,تم النشر: قبل 7 ساعات,,0,48,,"['+974 51277277', '+974 33703444']",[],24.42087,51.50403,"['https://media-blob.qatarsale.com/605356-productimages/605356_0_20260609105201498229.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_1_20260609105201498764.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_2_20260609105201499032.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_3_20260609105201499287.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_4_20260609105201499507.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_5_20260609105201499809.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_6_20260609105201500102.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_7_20260609105201500363.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_8_20260609105201500763.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_9_20260609105201501009.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_10_20260609105201501257.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_11_20260609105201501468.webp', 'https://media-blob.qatarsale.com/605356-productimages/605356_12_20260609105201501761.webp']",13,"{'المصنع': 'شفروليه', 'الصنف': 'تاهو', 'الموديل': 'زد 71', 'قاطع': '2,000', 'اللون': 'رمادي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'دي في دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'وارد': 'الدوحة', 'نوع الوقود': 'بنزين'}","['images/605356_0_20260609105201498229.png', 'images/605356_1_20260609105201498764.png', 'images/605356_2_20260609105201499032.png', 'images/605356_3_20260609105201499287.png', 'images/605356_4_20260609105201499507.png', 'images/605356_5_20260609105201499809.png', 'images/605356_6_20260609105201500102.png', 'images/605356_7_20260609105201500363.png', 'images/605356_8_20260609105201500763.png', 'images/605356_9_20260609105201501009.png', 'images/605356_10_20260609105201501257.png', 'images/605356_11_20260609105201501468.png', 'images/605356_12_20260609105201501761.png']",شفروليه,تاهو,زد 71,"2,000",رمادي,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,8,نعم,نعم,نعم,نعم,نعم,,الدوحة,,,,بنزين,نعم,,,,,نعم,,,
https://qatarsale.com/ar/product/byd_leopard_5_ultra_5_2026_black_automatic_suv-605212,بي واي دي  ليوبيرد 5  الترا 5  2026  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان,"185,000",ر.ق,معروض للبيع,جديد,,,,,مباع في: 11/06/2026,1,111,,[],[],,,"['https://media-blob.qatarsale.com/605212-productimages/605212_0_20260609071831818042.webp', 'https://media-blob.qatarsale.com/605212-productimages/605212_1_20260609071831818547.webp', 'https://media-blob.qatarsale.com/605212-productimages/605212_2_20260609071831818868.webp', 'https://media-blob.qatarsale.com/605212-productimages/605212_3_20260609071831819151.webp', 'https://media-blob.qatarsale.com/605212-productimages/605212_4_20260609071831819449.webp', 'https://media-blob.qatarsale.com/605212-productimages/605212_5_20260609071831819740.webp']",6,"{'المصنع': 'بي واي دي', 'الصنف': 'ليوبيرد 5', 'الموديل': 'الترا 5', 'قاطع': '0', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605212_0_20260609071831818042.png', 'images/605212_1_20260609071831818547.png', 'images/605212_2_20260609071831818868.png', 'images/605212_3_20260609071831819151.png', 'images/605212_4_20260609071831819449.png', 'images/605212_5_20260609071831819740.png']",بي واي دي,ليوبيرد 5,الترا 5,0,أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2026,4,نعم,نعم,نعم,نعم,نعم,,,,,,بنزين,نعم,نعم,,,,,,,
